testingType, system, assimilationMethod, observationInterval, stateError, timeError, RMSE, 
True,L63+time,EAKF,0.5,0.1,0.034,3.4491611653046967,
True,L63+time,EAKF,0.5,0.1,0.034,3.1216792605549286,
True,L63+time,EAKF,0.5,0.1,0.034,3.1897144489741573,
True,L63+time,EAKF,0.5,0.1,0.035,2.9673400951340065,
True,L63+time,EAKF,0.5,0.1,0.035,3.7766051464436243,
True,L63+time,EAKF,0.5,0.1,0.035,3.193178073304652,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,2.936904885860111,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.1511530659156857,
True,L63+time,EAKF,0.5,0.1,0.036000000000000004,3.5040513171762417,
True,L63+time,EAKF,0.5,0.1,0.037,3.3305620042467052,
True,L63+time,EAKF,0.5,0.1,0.037,3.6270815156278955,
True,L63+time,EAKF,0.5,0.1,0.037,3.3786100756244397,
True,L63+time,EAKF,0.5,0.1,0.038,3.7575819718925314,
True,L63+time,EAKF,0.5,0.1,0.038,4.336033608462655,
True,L63+time,EAKF,0.5,0.1,0.038,3.675748429766992,
True,L63+time,EAKF,0.5,0.1,0.039,3.4986508902235234,
True,L63+time,EAKF,0.5,0.1,0.039,3.47303884137632,
True,L63+time,EAKF,0.5,0.1,0.039,3.635289155326843,
True,L63+time,EAKF,0.5,0.1,0.04,3.734639892811221,
True,L63+time,EAKF,0.5,0.1,0.04,3.6000512486899217,
True,L63+time,EAKF,0.5,0.1,0.04,3.778601089526253,
True,L63+time,EAKF,0.5,0.1,0.041,3.041447317843766,
True,L63+time,EAKF,0.5,0.1,0.041,3.869153494570293,
True,L63+time,EAKF,0.5,0.1,0.041,4.367638466629729,
True,L63+time,EAKF,0.5,0.1,0.042,3.700699549166859,
True,L63+time,EAKF,0.5,0.1,0.042,3.8888994540905673,
True,L63+time,EAKF,0.5,0.1,0.042,3.794266034180699,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.974071682567128,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,4.0036857479636785,
True,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.6935925004525143,
True,L63+time,EAKF,0.5,0.1,0.044,3.7959342815991404,
True,L63+time,EAKF,0.5,0.1,0.044,4.479084702997977,
True,L63+time,EAKF,0.5,0.1,0.044,3.533930456220535,
True,L63+time,EAKF,0.5,0.1,0.045,4.052128144531229,
True,L63+time,EAKF,0.5,0.1,0.045,5.130600864696723,
True,L63+time,EAKF,0.5,0.1,0.045,3.796996992405039,
True,L63+time,EAKF,0.5,0.1,0.046,4.291900441003357,
True,L63+time,EAKF,0.5,0.1,0.046,3.847330827171575,
True,L63+time,EAKF,0.5,0.1,0.046,5.149043799936265,
True,L63+time,EAKF,0.5,0.1,0.047,4.194512383252373,
True,L63+time,EAKF,0.5,0.1,0.047,3.89760762792328,
True,L63+time,EAKF,0.5,0.1,0.047,4.138602062180473,
True,L63+time,EAKF,0.5,0.1,0.048,4.455385828674406,
True,L63+time,EAKF,0.5,0.1,0.048,4.539731758069354,
True,L63+time,EAKF,0.5,0.1,0.048,4.3708414739342585,
True,L63+time,EAKF,0.5,0.1,0.049,4.0001354250207495,
True,L63+time,EAKF,0.5,0.1,0.049,3.987998153981059,
True,L63+time,EAKF,0.5,0.1,0.049,4.51382418241999,
False,L63+time,EAKF,0.5,0.01,0.0,0.6987556295073605,
False,L63+time,EAKF,0.5,0.01,0.0,0.49625559739486924,
False,L63+time,EAKF,0.5,0.01,0.0,0.7347054382014918,
False,L63+time,EAKF,0.5,0.01,0.001,0.7692769691293447,
False,L63+time,EAKF,0.5,0.01,0.001,0.5590828216835766,
False,L63+time,EAKF,0.5,0.01,0.001,0.7933701244508286,
False,L63+time,EAKF,0.5,0.01,0.002,0.651857681642456,
False,L63+time,EAKF,0.5,0.01,0.002,0.6586907826021925,
False,L63+time,EAKF,0.5,0.01,0.002,0.8272406775201112,
False,L63+time,EAKF,0.5,0.01,0.003,0.6843326903879403,
False,L63+time,EAKF,0.5,0.01,0.003,1.0410869054938305,
False,L63+time,EAKF,0.5,0.01,0.003,0.7121033636316393,
False,L63+time,EAKF,0.5,0.01,0.004,0.8390305118303296,
False,L63+time,EAKF,0.5,0.01,0.004,0.830323329896854,
False,L63+time,EAKF,0.5,0.01,0.004,0.7546917185243516,
False,L63+time,EAKF,0.5,0.01,0.005,0.9544509311902284,
False,L63+time,EAKF,0.5,0.01,0.005,1.4083111848021146,
False,L63+time,EAKF,0.5,0.01,0.005,1.0202207747867875,
False,L63+time,EAKF,0.5,0.01,0.006,0.9236713460905759,
False,L63+time,EAKF,0.5,0.01,0.006,1.3537525749384944,
False,L63+time,EAKF,0.5,0.01,0.006,0.8311148268421448,
False,L63+time,EAKF,0.5,0.01,0.007,1.0355389582073655,
False,L63+time,EAKF,0.5,0.01,0.007,1.504718747410025,
False,L63+time,EAKF,0.5,0.01,0.007,0.7655020792022115,
False,L63+time,EAKF,0.5,0.01,0.008,1.1697346464702236,
False,L63+time,EAKF,0.5,0.01,0.008,1.2822827778431387,
False,L63+time,EAKF,0.5,0.01,0.008,0.9148828011700172,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,1.1346054949827262,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,1.0664080161451355,
False,L63+time,EAKF,0.5,0.01,0.009000000000000001,0.9744283231348286,
False,L63+time,EAKF,0.5,0.01,0.01,1.2639011335084844,
False,L63+time,EAKF,0.5,0.01,0.01,1.1745010698310534,
False,L63+time,EAKF,0.5,0.01,0.01,1.3586237684420344,
False,L63+time,EAKF,0.5,0.01,0.011,1.412676992227776,
False,L63+time,EAKF,0.5,0.01,0.011,1.3135190249666115,
False,L63+time,EAKF,0.5,0.01,0.011,2.1282038655715523,
False,L63+time,EAKF,0.5,0.01,0.012,1.7252507671905424,
False,L63+time,EAKF,0.5,0.01,0.012,1.357726409676549,
False,L63+time,EAKF,0.5,0.01,0.012,2.307835208325129,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,1.8296720444026813,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,1.7374826126485006,
False,L63+time,EAKF,0.5,0.01,0.013000000000000001,1.4314793010198599,
False,L63+time,EAKF,0.5,0.01,0.014,1.522515662737898,
False,L63+time,EAKF,0.5,0.01,0.014,1.5719725079665336,
False,L63+time,EAKF,0.5,0.01,0.014,2.441690959467761,
False,L63+time,EAKF,0.5,0.01,0.015,1.6897749227340608,
False,L63+time,EAKF,0.5,0.01,0.015,1.681910308051775,
False,L63+time,EAKF,0.5,0.01,0.015,1.7682334166672504,
False,L63+time,EAKF,0.5,0.01,0.016,2.690422347377589,
False,L63+time,EAKF,0.5,0.01,0.016,2.2817415871463376,
False,L63+time,EAKF,0.5,0.01,0.016,2.000372298215451,
False,L63+time,EAKF,0.5,0.01,0.017,1.746737336646962,
False,L63+time,EAKF,0.5,0.01,0.017,2.2343791945324485,
False,L63+time,EAKF,0.5,0.01,0.017,2.0539842584904293,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,2.909751048314387,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,1.8644810277738797,
False,L63+time,EAKF,0.5,0.01,0.018000000000000002,1.9739342549735666,
False,L63+time,EAKF,0.5,0.01,0.019,2.14351031971271,
False,L63+time,EAKF,0.5,0.01,0.019,3.0233948492580764,
False,L63+time,EAKF,0.5,0.01,0.019,2.3967996023208546,
False,L63+time,EAKF,0.5,0.01,0.02,3.7809535839596196,
False,L63+time,EAKF,0.5,0.01,0.02,4.149249026229754,
False,L63+time,EAKF,0.5,0.01,0.02,2.1900674802501596,
False,L63+time,EAKF,0.5,0.01,0.021,2.593750927831791,
False,L63+time,EAKF,0.5,0.01,0.021,2.5087864584554693,
False,L63+time,EAKF,0.5,0.01,0.021,2.4074217616515714,
False,L63+time,EAKF,0.5,0.01,0.022,2.7089310926866466,
False,L63+time,EAKF,0.5,0.01,0.022,2.533562309031329,
False,L63+time,EAKF,0.5,0.01,0.022,2.1400974049720394,
False,L63+time,EAKF,0.5,0.01,0.023,2.5524219520802336,
False,L63+time,EAKF,0.5,0.01,0.023,3.078025385408465,
False,L63+time,EAKF,0.5,0.01,0.023,2.2023078602515023,
False,L63+time,EAKF,0.5,0.01,0.024,3.732984629652292,
False,L63+time,EAKF,0.5,0.01,0.024,2.370036690429798,
False,L63+time,EAKF,0.5,0.01,0.024,2.2068024842963228,
False,L63+time,EAKF,0.5,0.01,0.025,2.1744415153154066,
False,L63+time,EAKF,0.5,0.01,0.025,2.9756223835182225,
False,L63+time,EAKF,0.5,0.01,0.025,3.1709539289661888,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,2.6424596185842817,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,3.161383566615596,
False,L63+time,EAKF,0.5,0.01,0.026000000000000002,3.358700893828665,
False,L63+time,EAKF,0.5,0.01,0.027,2.9694906296905748,
False,L63+time,EAKF,0.5,0.01,0.027,3.056178104761479,
False,L63+time,EAKF,0.5,0.01,0.027,2.940696263353939,
False,L63+time,EAKF,0.5,0.01,0.028,2.747188914180114,
False,L63+time,EAKF,0.5,0.01,0.028,3.1401805414169015,
False,L63+time,EAKF,0.5,0.01,0.028,4.0203676429294415,
False,L63+time,EAKF,0.5,0.01,0.029,4.1932023392787965,
False,L63+time,EAKF,0.5,0.01,0.029,2.511740108330832,
False,L63+time,EAKF,0.5,0.01,0.029,2.9476060424902957,
False,L63+time,EAKF,0.5,0.01,0.03,2.4752258213044502,
False,L63+time,EAKF,0.5,0.01,0.03,2.675436239371722,
False,L63+time,EAKF,0.5,0.01,0.03,5.188416035282851,
False,L63+time,EAKF,0.5,0.01,0.031,2.899327297432131,
False,L63+time,EAKF,0.5,0.01,0.031,3.3758345674075088,
False,L63+time,EAKF,0.5,0.01,0.031,3.8826845655088995,
False,L63+time,EAKF,0.5,0.01,0.032,3.867663158288695,
False,L63+time,EAKF,0.5,0.01,0.032,3.315700130784357,
False,L63+time,EAKF,0.5,0.01,0.032,2.8520286929376244,
False,L63+time,EAKF,0.5,0.01,0.033,3.496901516792482,
False,L63+time,EAKF,0.5,0.01,0.033,3.524444557691609,
False,L63+time,EAKF,0.5,0.01,0.033,3.439425491904624,
False,L63+time,EAKF,0.5,0.01,0.034,3.5948948668346365,
False,L63+time,EAKF,0.5,0.01,0.034,2.807795036001328,
False,L63+time,EAKF,0.5,0.01,0.034,3.2924253481681216,
False,L63+time,EAKF,0.5,0.01,0.035,3.6691812296120285,
False,L63+time,EAKF,0.5,0.01,0.035,5.09807086310287,
False,L63+time,EAKF,0.5,0.01,0.035,3.986869111377984,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,4.4802296381668345,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,3.7023918245576395,
False,L63+time,EAKF,0.5,0.01,0.036000000000000004,3.5544082816259,
False,L63+time,EAKF,0.5,0.01,0.037,3.6462741231835314,
False,L63+time,EAKF,0.5,0.01,0.037,3.1632440867858387,
False,L63+time,EAKF,0.5,0.01,0.037,2.6971177804540103,
False,L63+time,EAKF,0.5,0.01,0.038,4.686403060958719,
False,L63+time,EAKF,0.5,0.01,0.038,3.280532022996905,
False,L63+time,EAKF,0.5,0.01,0.038,3.382600618459557,
False,L63+time,EAKF,0.5,0.01,0.039,6.607065343579711,
False,L63+time,EAKF,0.5,0.01,0.039,3.944091520435519,
False,L63+time,EAKF,0.5,0.01,0.039,3.34788168916747,
False,L63+time,EAKF,0.5,0.01,0.04,4.261622014412232,
False,L63+time,EAKF,0.5,0.01,0.04,3.8509913435004335,
False,L63+time,EAKF,0.5,0.01,0.04,4.350696684576433,
False,L63+time,EAKF,0.5,0.01,0.041,4.474125143060555,
False,L63+time,EAKF,0.5,0.01,0.041,5.786494138125054,
False,L63+time,EAKF,0.5,0.01,0.041,3.7030325356978566,
False,L63+time,EAKF,0.5,0.01,0.042,5.815333259711742,
False,L63+time,EAKF,0.5,0.01,0.042,4.391410781356983,
False,L63+time,EAKF,0.5,0.01,0.042,4.0668512380122595,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,4.158739874515752,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,3.965325185147873,
False,L63+time,EAKF,0.5,0.01,0.043000000000000003,5.32256523079173,
False,L63+time,EAKF,0.5,0.01,0.044,4.027478729880772,
False,L63+time,EAKF,0.5,0.01,0.044,5.44066816014288,
False,L63+time,EAKF,0.5,0.01,0.044,7.084466318064702,
False,L63+time,EAKF,0.5,0.01,0.045,4.513120218908372,
False,L63+time,EAKF,0.5,0.01,0.045,4.922297832281834,
False,L63+time,EAKF,0.5,0.01,0.045,4.965054205442582,
False,L63+time,EAKF,0.5,0.01,0.046,4.718114128943927,
False,L63+time,EAKF,0.5,0.01,0.046,4.274682535475315,
False,L63+time,EAKF,0.5,0.01,0.046,4.287531812627552,
False,L63+time,EAKF,0.5,0.01,0.047,5.4989882934168755,
False,L63+time,EAKF,0.5,0.01,0.047,5.0560393508593595,
False,L63+time,EAKF,0.5,0.01,0.047,4.408255605992528,
False,L63+time,EAKF,0.5,0.01,0.048,5.579913895203231,
False,L63+time,EAKF,0.5,0.01,0.048,4.5746210503489815,
False,L63+time,EAKF,0.5,0.01,0.048,6.287382753870024,
False,L63+time,EAKF,0.5,0.01,0.049,4.758683193067808,
False,L63+time,EAKF,0.5,0.01,0.049,6.402288033781636,
False,L63+time,EAKF,0.5,0.01,0.049,5.682855053225366,
False,L63+time,EAKF,0.5,0.05,0.0,0.5790100041267934,
False,L63+time,EAKF,0.5,0.05,0.0,0.7623933970539998,
False,L63+time,EAKF,0.5,0.05,0.0,0.8764328798091306,
False,L63+time,EAKF,0.5,0.05,0.001,0.7669398556975635,
False,L63+time,EAKF,0.5,0.05,0.001,0.7974554276903012,
False,L63+time,EAKF,0.5,0.05,0.001,0.8181738669285598,
False,L63+time,EAKF,0.5,0.05,0.002,0.7392278328502349,
False,L63+time,EAKF,0.5,0.05,0.002,0.8573428201117805,
False,L63+time,EAKF,0.5,0.05,0.002,0.8426514868453772,
False,L63+time,EAKF,0.5,0.05,0.003,0.8083381044035247,
False,L63+time,EAKF,0.5,0.05,0.003,0.7579583198224661,
False,L63+time,EAKF,0.5,0.05,0.003,0.9741143854805102,
False,L63+time,EAKF,0.5,0.05,0.004,0.9548008676991718,
False,L63+time,EAKF,0.5,0.05,0.004,0.8817232905270265,
False,L63+time,EAKF,0.5,0.05,0.004,1.526742007858855,
False,L63+time,EAKF,0.5,0.05,0.005,0.8730196422354861,
False,L63+time,EAKF,0.5,0.05,0.005,0.9069504326573306,
False,L63+time,EAKF,0.5,0.05,0.005,0.7859914231692334,
False,L63+time,EAKF,0.5,0.05,0.006,0.9276643096518553,
False,L63+time,EAKF,0.5,0.05,0.006,0.9751834338304387,
False,L63+time,EAKF,0.5,0.05,0.006,0.8927937345703356,
False,L63+time,EAKF,0.5,0.05,0.007,1.0280112720556707,
False,L63+time,EAKF,0.5,0.05,0.007,2.0417492526418592,
False,L63+time,EAKF,0.5,0.05,0.007,1.0798630640966609,
False,L63+time,EAKF,0.5,0.05,0.008,1.1172710714975846,
False,L63+time,EAKF,0.5,0.05,0.008,0.9966116904651208,
False,L63+time,EAKF,0.5,0.05,0.008,1.014502206451115,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.008948953199835,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.1928849060247781,
False,L63+time,EAKF,0.5,0.05,0.009000000000000001,1.0547163137481503,
False,L63+time,EAKF,0.5,0.05,0.01,2.2504839607683405,
False,L63+time,EAKF,0.5,0.05,0.01,1.4239514060536302,
False,L63+time,EAKF,0.5,0.05,0.01,1.427854563183036,
False,L63+time,EAKF,0.5,0.05,0.011,1.3240394232958281,
False,L63+time,EAKF,0.5,0.05,0.011,2.3245694353541198,
False,L63+time,EAKF,0.5,0.05,0.011,1.2087915360672792,
False,L63+time,EAKF,0.5,0.05,0.012,1.6448797696122917,
False,L63+time,EAKF,0.5,0.05,0.012,1.248894359469509,
False,L63+time,EAKF,0.5,0.05,0.012,1.9296482417797216,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.6125342206676967,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.16859269870183,
False,L63+time,EAKF,0.5,0.05,0.013000000000000001,1.1869745981901207,
False,L63+time,EAKF,0.5,0.05,0.014,1.240146799873354,
False,L63+time,EAKF,0.5,0.05,0.014,1.7821727014494069,
False,L63+time,EAKF,0.5,0.05,0.014,1.4987384234650054,
False,L63+time,EAKF,0.5,0.05,0.015,1.8459948650654192,
False,L63+time,EAKF,0.5,0.05,0.015,1.7934776962692482,
False,L63+time,EAKF,0.5,0.05,0.015,1.7855866479116849,
False,L63+time,EAKF,0.5,0.05,0.016,2.0664578676405827,
False,L63+time,EAKF,0.5,0.05,0.016,1.467338051399818,
False,L63+time,EAKF,0.5,0.05,0.016,1.913086115180807,
False,L63+time,EAKF,0.5,0.05,0.017,2.6182709312033756,
False,L63+time,EAKF,0.5,0.05,0.017,1.8764483791974234,
False,L63+time,EAKF,0.5,0.05,0.017,1.2999526060403648,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,1.975243305234432,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,2.609590329676464,
False,L63+time,EAKF,0.5,0.05,0.018000000000000002,1.8282753222544954,
False,L63+time,EAKF,0.5,0.05,0.019,2.865764610293006,
False,L63+time,EAKF,0.5,0.05,0.019,2.2588410094260962,
False,L63+time,EAKF,0.5,0.05,0.019,2.283613639897987,
False,L63+time,EAKF,0.5,0.05,0.02,1.9370391479199276,
False,L63+time,EAKF,0.5,0.05,0.02,1.6236479243800728,
False,L63+time,EAKF,0.5,0.05,0.02,1.7061545085791407,
False,L63+time,EAKF,0.5,0.05,0.021,2.3337830271643747,
False,L63+time,EAKF,0.5,0.05,0.021,1.9719420696140455,
False,L63+time,EAKF,0.5,0.05,0.021,3.0671029132790024,
False,L63+time,EAKF,0.5,0.05,0.022,2.9444553296084446,
False,L63+time,EAKF,0.5,0.05,0.022,1.8943386579981507,
False,L63+time,EAKF,0.5,0.05,0.022,2.1049192780244788,
False,L63+time,EAKF,0.5,0.05,0.023,2.3405880887915815,
False,L63+time,EAKF,0.5,0.05,0.023,2.7666476921715684,
False,L63+time,EAKF,0.5,0.05,0.023,4.256273043960944,
False,L63+time,EAKF,0.5,0.05,0.024,2.451084298583751,
False,L63+time,EAKF,0.5,0.05,0.024,2.3934850560942498,
False,L63+time,EAKF,0.5,0.05,0.024,2.5392926285468778,
False,L63+time,EAKF,0.5,0.05,0.025,2.5895276360065624,
False,L63+time,EAKF,0.5,0.05,0.025,2.6329626676892333,
False,L63+time,EAKF,0.5,0.05,0.025,2.4516515190242205,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,2.591650359697533,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,2.812988096919453,
False,L63+time,EAKF,0.5,0.05,0.026000000000000002,2.8061743103635335,
False,L63+time,EAKF,0.5,0.05,0.027,2.3617320619736324,
False,L63+time,EAKF,0.5,0.05,0.027,2.696618682668878,
False,L63+time,EAKF,0.5,0.05,0.027,2.472129059836169,
False,L63+time,EAKF,0.5,0.05,0.028,3.6965102519747655,
False,L63+time,EAKF,0.5,0.05,0.028,3.12565968188624,
False,L63+time,EAKF,0.5,0.05,0.028,2.4968680611455145,
False,L63+time,EAKF,0.5,0.05,0.029,2.9287485954665646,
False,L63+time,EAKF,0.5,0.05,0.029,3.933434530040141,
False,L63+time,EAKF,0.5,0.05,0.029,2.4316209789417598,
False,L63+time,EAKF,0.5,0.05,0.03,3.2220036109486134,
False,L63+time,EAKF,0.5,0.05,0.03,2.6169735151419915,
False,L63+time,EAKF,0.5,0.05,0.03,3.944120560905204,
False,L63+time,EAKF,0.5,0.05,0.031,5.235090027310246,
False,L63+time,EAKF,0.5,0.05,0.031,2.3776482441914206,
False,L63+time,EAKF,0.5,0.05,0.031,3.8260317507293164,
False,L63+time,EAKF,0.5,0.05,0.032,2.8848373057681305,
False,L63+time,EAKF,0.5,0.05,0.032,3.4913897258771827,
False,L63+time,EAKF,0.5,0.05,0.032,2.7148845400503756,
False,L63+time,EAKF,0.5,0.05,0.033,2.913904606336597,
False,L63+time,EAKF,0.5,0.05,0.033,6.369329201283947,
False,L63+time,EAKF,0.5,0.05,0.033,3.7668312758339444,
False,L63+time,EAKF,0.5,0.05,0.034,3.568710958429019,
False,L63+time,EAKF,0.5,0.05,0.034,3.2467336740967645,
False,L63+time,EAKF,0.5,0.05,0.034,3.050848153230244,
False,L63+time,EAKF,0.5,0.05,0.035,5.737885246359229,
False,L63+time,EAKF,0.5,0.05,0.035,3.627149598919503,
False,L63+time,EAKF,0.5,0.05,0.035,3.56831097529435,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,3.6778734917934677,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,3.8803268061652387,
False,L63+time,EAKF,0.5,0.05,0.036000000000000004,5.160235767847075,
False,L63+time,EAKF,0.5,0.05,0.037,3.3210312051971327,
False,L63+time,EAKF,0.5,0.05,0.037,4.434319357070694,
False,L63+time,EAKF,0.5,0.05,0.037,3.7985886282500947,
False,L63+time,EAKF,0.5,0.05,0.038,3.8685794317031967,
False,L63+time,EAKF,0.5,0.05,0.038,5.560379053059326,
False,L63+time,EAKF,0.5,0.05,0.038,4.0599957890439,
False,L63+time,EAKF,0.5,0.05,0.039,3.8060765654180515,
False,L63+time,EAKF,0.5,0.05,0.039,4.3788713488468725,
False,L63+time,EAKF,0.5,0.05,0.039,3.379905248829194,
False,L63+time,EAKF,0.5,0.05,0.04,4.402700751322439,
False,L63+time,EAKF,0.5,0.05,0.04,3.9337792402899616,
False,L63+time,EAKF,0.5,0.05,0.04,4.3286695213630155,
False,L63+time,EAKF,0.5,0.05,0.041,4.272210727658264,
False,L63+time,EAKF,0.5,0.05,0.041,4.7770205854433385,
False,L63+time,EAKF,0.5,0.05,0.041,4.616761752606556,
False,L63+time,EAKF,0.5,0.05,0.042,3.665448762264148,
False,L63+time,EAKF,0.5,0.05,0.042,5.173805569646922,
False,L63+time,EAKF,0.5,0.05,0.042,4.067015873472541,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.29826967678714,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.0402123063446,
False,L63+time,EAKF,0.5,0.05,0.043000000000000003,4.2420493688982885,
False,L63+time,EAKF,0.5,0.05,0.044,3.9060835028862466,
False,L63+time,EAKF,0.5,0.05,0.044,4.228764205964493,
False,L63+time,EAKF,0.5,0.05,0.044,4.068082350392344,
False,L63+time,EAKF,0.5,0.05,0.045,4.603574655348596,
False,L63+time,EAKF,0.5,0.05,0.045,4.271249975157814,
False,L63+time,EAKF,0.5,0.05,0.045,4.725736841342723,
False,L63+time,EAKF,0.5,0.05,0.046,4.191102264879878,
False,L63+time,EAKF,0.5,0.05,0.046,4.3458249935032365,
False,L63+time,EAKF,0.5,0.05,0.046,4.607781276083816,
False,L63+time,EAKF,0.5,0.05,0.047,4.9686557822629,
False,L63+time,EAKF,0.5,0.05,0.047,4.707529880074771,
False,L63+time,EAKF,0.5,0.05,0.047,4.9256500079514165,
False,L63+time,EAKF,0.5,0.05,0.048,4.896104930632683,
False,L63+time,EAKF,0.5,0.05,0.048,3.831240165711648,
False,L63+time,EAKF,0.5,0.05,0.048,4.668176945156883,
False,L63+time,EAKF,0.5,0.05,0.049,3.496574221852989,
False,L63+time,EAKF,0.5,0.05,0.049,4.747717710034451,
False,L63+time,EAKF,0.5,0.05,0.049,4.713130380801423,
False,L63+time,EAKF,0.5,0.1,0.0,0.998965876827761,
False,L63+time,EAKF,0.5,0.1,0.0,0.7733172797958903,
False,L63+time,EAKF,0.5,0.1,0.0,0.9130304077291369,
False,L63+time,EAKF,0.5,0.1,0.001,1.0093416053560949,
False,L63+time,EAKF,0.5,0.1,0.001,1.1208944959290843,
False,L63+time,EAKF,0.5,0.1,0.001,0.7706984978541116,
False,L63+time,EAKF,0.5,0.1,0.002,0.6291992396076985,
False,L63+time,EAKF,0.5,0.1,0.002,1.125226034368458,
False,L63+time,EAKF,0.5,0.1,0.002,0.9134221858434688,
False,L63+time,EAKF,0.5,0.1,0.003,0.8275305668433218,
False,L63+time,EAKF,0.5,0.1,0.003,0.9150030461493778,
False,L63+time,EAKF,0.5,0.1,0.003,0.9899375241098071,
False,L63+time,EAKF,0.5,0.1,0.004,1.3815898492143674,
False,L63+time,EAKF,0.5,0.1,0.004,0.7260415154112921,
False,L63+time,EAKF,0.5,0.1,0.004,0.9680800210686828,
False,L63+time,EAKF,0.5,0.1,0.005,1.1537204698602246,
False,L63+time,EAKF,0.5,0.1,0.005,1.46380498749827,
False,L63+time,EAKF,0.5,0.1,0.005,0.8001322042488863,
False,L63+time,EAKF,0.5,0.1,0.006,1.0553542718505615,
False,L63+time,EAKF,0.5,0.1,0.006,1.3100599892834865,
False,L63+time,EAKF,0.5,0.1,0.006,1.0404144170138674,
False,L63+time,EAKF,0.5,0.1,0.007,1.1253012479658318,
False,L63+time,EAKF,0.5,0.1,0.007,1.3379539630692405,
False,L63+time,EAKF,0.5,0.1,0.007,0.991515556769893,
False,L63+time,EAKF,0.5,0.1,0.008,1.4308160641117293,
False,L63+time,EAKF,0.5,0.1,0.008,2.490265307183539,
False,L63+time,EAKF,0.5,0.1,0.008,1.1805522027405118,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.115719008299517,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.3502887329453606,
False,L63+time,EAKF,0.5,0.1,0.009000000000000001,1.2175298924186009,
False,L63+time,EAKF,0.5,0.1,0.01,1.3033247244708535,
False,L63+time,EAKF,0.5,0.1,0.01,1.5017092757722565,
False,L63+time,EAKF,0.5,0.1,0.01,0.8207510543358774,
False,L63+time,EAKF,0.5,0.1,0.011,1.3168077617348368,
False,L63+time,EAKF,0.5,0.1,0.011,1.4355850493512283,
False,L63+time,EAKF,0.5,0.1,0.011,1.5294327205331615,
False,L63+time,EAKF,0.5,0.1,0.012,1.2647768602315166,
False,L63+time,EAKF,0.5,0.1,0.012,1.4858366801624474,
False,L63+time,EAKF,0.5,0.1,0.012,1.6149240111456364,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,1.773989021082225,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,1.6853633675363613,
False,L63+time,EAKF,0.5,0.1,0.013000000000000001,2.1064598317542638,
False,L63+time,EAKF,0.5,0.1,0.014,1.4110049619079077,
False,L63+time,EAKF,0.5,0.1,0.014,1.4372188536028776,
False,L63+time,EAKF,0.5,0.1,0.014,1.7139200259774492,
False,L63+time,EAKF,0.5,0.1,0.015,1.7150529033190518,
False,L63+time,EAKF,0.5,0.1,0.015,1.5536856930872585,
False,L63+time,EAKF,0.5,0.1,0.015,1.7223292038543008,
False,L63+time,EAKF,0.5,0.1,0.016,1.9476437975674288,
False,L63+time,EAKF,0.5,0.1,0.016,1.7791922912374705,
False,L63+time,EAKF,0.5,0.1,0.016,1.8235201567236636,
False,L63+time,EAKF,0.5,0.1,0.017,2.4472283657264304,
False,L63+time,EAKF,0.5,0.1,0.017,1.792858159751491,
False,L63+time,EAKF,0.5,0.1,0.017,2.6222359966707356,
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,1.8470993112333616,
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,2.1268592640367876,
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,2.209214649124045,
False,L63+time,EAKF,0.5,0.1,0.019,2.0804710291271538,
False,L63+time,EAKF,0.5,0.1,0.019,2.1219195014755408,
False,L63+time,EAKF,0.5,0.1,0.019,2.131134660145184,
