testingType, system, assimilationMethod, observationInterval, stateError, timeError, RMSE, 
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,2.3676274397573427,
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,3.3795791368799635,
False,L63+time,EAKF,0.5,0.1,0.018000000000000002,1.942331740907161,
False,L63+time,EAKF,0.5,0.1,0.019,2.113739960467329,
False,L63+time,EAKF,0.5,0.1,0.019,1.963893459896192,
False,L63+time,EAKF,0.5,0.1,0.019,2.230536544876721,
False,L63+time,EAKF,0.5,0.1,0.02,2.4009384094725026,
False,L63+time,EAKF,0.5,0.1,0.02,2.5880359059758615,
False,L63+time,EAKF,0.5,0.1,0.02,2.770807850341808,
False,L63+time,EAKF,0.5,0.1,0.021,2.3410389976654624,
False,L63+time,EAKF,0.5,0.1,0.021,2.327388236552798,
False,L63+time,EAKF,0.5,0.1,0.021,2.5945297623808936,
False,L63+time,EAKF,0.5,0.1,0.022,2.4612055547202716,
False,L63+time,EAKF,0.5,0.1,0.022,2.410524923334619,
False,L63+time,EAKF,0.5,0.1,0.022,3.1505588761271324,
False,L63+time,EAKF,0.5,0.1,0.023,2.9158649569868587,
False,L63+time,EAKF,0.5,0.1,0.023,2.529688517520626,
False,L63+time,EAKF,0.5,0.1,0.023,3.2060193650628412,
False,L63+time,EAKF,0.5,0.1,0.024,2.646206328053589,
False,L63+time,EAKF,0.5,0.1,0.024,3.0462799158664358,
False,L63+time,EAKF,0.5,0.1,0.024,3.96636057902766,
False,L63+time,EAKF,0.5,0.1,0.025,2.6649339075776237,
False,L63+time,EAKF,0.5,0.1,0.025,2.689259978141785,
False,L63+time,EAKF,0.5,0.1,0.025,3.4264743977575347,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,2.7717506474148643,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,2.4857635784806917,
False,L63+time,EAKF,0.5,0.1,0.026000000000000002,2.8561422264656797,
False,L63+time,EAKF,0.5,0.1,0.027,2.869483055358175,
False,L63+time,EAKF,0.5,0.1,0.027,3.1424403977329463,
False,L63+time,EAKF,0.5,0.1,0.027,3.315999013791345,
False,L63+time,EAKF,0.5,0.1,0.028,3.0247671937330254,
False,L63+time,EAKF,0.5,0.1,0.028,2.851630183480078,
False,L63+time,EAKF,0.5,0.1,0.028,3.5403016972914076,
False,L63+time,EAKF,0.5,0.1,0.029,3.686817888143764,
False,L63+time,EAKF,0.5,0.1,0.029,3.4526260331839467,
False,L63+time,EAKF,0.5,0.1,0.029,3.5047697691075452,
False,L63+time,EAKF,0.5,0.1,0.03,3.440595480409952,
False,L63+time,EAKF,0.5,0.1,0.03,3.84635446587592,
False,L63+time,EAKF,0.5,0.1,0.03,3.252691322241171,
False,L63+time,EAKF,0.5,0.1,0.031,3.9769599700240943,
False,L63+time,EAKF,0.5,0.1,0.031,3.1876807149147894,
False,L63+time,EAKF,0.5,0.1,0.031,3.5727008206811868,
False,L63+time,EAKF,0.5,0.1,0.032,3.520193113826672,
False,L63+time,EAKF,0.5,0.1,0.032,4.802632714542008,
False,L63+time,EAKF,0.5,0.1,0.032,3.5146854206080196,
False,L63+time,EAKF,0.5,0.1,0.033,3.8275640756908267,
False,L63+time,EAKF,0.5,0.1,0.033,3.812618500636828,
False,L63+time,EAKF,0.5,0.1,0.033,3.5545282634787703,
False,L63+time,EAKF,0.5,0.1,0.034,4.1174876172591395,
False,L63+time,EAKF,0.5,0.1,0.034,4.204745630903631,
False,L63+time,EAKF,0.5,0.1,0.034,3.744901101774548,
False,L63+time,EAKF,0.5,0.1,0.035,4.507423676838088,
False,L63+time,EAKF,0.5,0.1,0.035,3.980420326898054,
False,L63+time,EAKF,0.5,0.1,0.035,4.69923059475958,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,4.785972852218811,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,4.030817299485307,
False,L63+time,EAKF,0.5,0.1,0.036000000000000004,4.566281991224123,
False,L63+time,EAKF,0.5,0.1,0.037,3.721260825662847,
False,L63+time,EAKF,0.5,0.1,0.037,4.054754530238869,
False,L63+time,EAKF,0.5,0.1,0.037,3.98651032048743,
False,L63+time,EAKF,0.5,0.1,0.038,4.478346190478937,
False,L63+time,EAKF,0.5,0.1,0.038,3.8819371499953017,
False,L63+time,EAKF,0.5,0.1,0.038,4.720473839817173,
False,L63+time,EAKF,0.5,0.1,0.039,4.348439616508366,
False,L63+time,EAKF,0.5,0.1,0.039,4.328900521893226,
False,L63+time,EAKF,0.5,0.1,0.039,4.088337402747776,
False,L63+time,EAKF,0.5,0.1,0.04,4.644827167420199,
False,L63+time,EAKF,0.5,0.1,0.04,4.9419196507273755,
False,L63+time,EAKF,0.5,0.1,0.04,3.9715200567260904,
False,L63+time,EAKF,0.5,0.1,0.041,4.16644311355188,
False,L63+time,EAKF,0.5,0.1,0.041,4.068165703702102,
False,L63+time,EAKF,0.5,0.1,0.041,4.310796959195401,
False,L63+time,EAKF,0.5,0.1,0.042,4.571678247202851,
False,L63+time,EAKF,0.5,0.1,0.042,5.018323933268573,
False,L63+time,EAKF,0.5,0.1,0.042,4.555731594014698,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,4.68685480506577,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,3.9619432332695146,
False,L63+time,EAKF,0.5,0.1,0.043000000000000003,5.965988332101022,
False,L63+time,EAKF,0.5,0.1,0.044,5.060423302160548,
False,L63+time,EAKF,0.5,0.1,0.044,5.417456505365214,
False,L63+time,EAKF,0.5,0.1,0.044,4.989211343386881,
False,L63+time,EAKF,0.5,0.1,0.045,5.12375405305474,
False,L63+time,EAKF,0.5,0.1,0.045,4.880831715982483,
False,L63+time,EAKF,0.5,0.1,0.045,5.308152346170305,
False,L63+time,EAKF,0.5,0.1,0.046,4.890746297162653,
False,L63+time,EAKF,0.5,0.1,0.046,4.946400507703092,
False,L63+time,EAKF,0.5,0.1,0.046,5.2726631613330985,
False,L63+time,EAKF,0.5,0.1,0.047,4.583731258019261,
False,L63+time,EAKF,0.5,0.1,0.047,4.33842387028452,
False,L63+time,EAKF,0.5,0.1,0.047,6.448462496129391,
False,L63+time,EAKF,0.5,0.1,0.048,6.209182193922989,
False,L63+time,EAKF,0.5,0.1,0.048,5.1757789119920234,
False,L63+time,EAKF,0.5,0.1,0.048,4.862579477630255,
False,L63+time,EAKF,0.5,0.1,0.049,5.451884264359729,
False,L63+time,EAKF,0.5,0.1,0.049,5.589993882809158,
False,L63+time,EAKF,0.5,0.1,0.049,6.781621600778351,
